gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,churn_probability
0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,20.4,266.6,0,0.0784940394419029
1,0,1,1,69,1,2,0,0,2,2,2,2,2,2,1,0,81.95,5601.4,0,0.024759486785987196
0,0,0,0,35,1,0,0,2,2,2,0,0,0,0,0,2,60.55,1982.6,0,0.15081566401979102
1,0,0,0,5,1,0,0,0,2,0,2,0,2,0,1,0,65.6,339.9,0,0.1226662892744049
1,0,1,1,58,1,2,1,0,0,0,0,2,0,2,0,0,82.5,4828.05,0,0.037867064957048974
1,0,1,0,72,1,2,0,2,2,2,2,0,2,2,1,0,82.3,5980.55,0,0.004866353489772927
1,0,1,0,72,1,2,0,2,2,2,2,0,0,2,0,3,68.15,4808.7,0,0.007708036517188698
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,20.3,20.3,0,0.14818647729005532
0,0,0,0,39,1,0,1,2,0,2,2,2,0,1,1,2,95.55,3692.85,1,0.3345976174079641
1,0,1,1,53,1,0,2,1,1,1,1,1,1,1,0,1,20.2,1068.15,0,0.02446974018174486
0,0,0,0,27,1,0,1,0,0,2,2,0,2,0,1,2,89.2,2383.6,0,0.18521688002336462
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.65,69.65,1,0.8608061387864208
0,1,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,89.3,89.3,1,0.8539300807234141
0,0,1,0,18,1,0,1,2,0,0,0,0,0,0,0,2,74.8,1438.05,0,0.36211857416980253
1,0,1,1,46,1,0,2,1,1,1,1,1,1,2,1,3,20.2,917.45,0,0.007115001035573595
0,0,1,0,72,1,2,0,2,0,2,2,2,2,2,1,1,84.4,6096.45,0,0.010557178426030338
0,0,0,0,36,1,0,1,0,0,2,2,0,2,0,1,2,87.55,3078.1,1,0.2588590301744668
0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,1,2,25.15,99.95,0,0.5507105682122576
0,0,0,0,25,1,0,2,1,1,1,1,1,1,2,0,1,19.8,475.2,0,0.018198553227472873
0,0,1,1,40,0,1,0,0,2,0,0,2,2,0,1,2,50.85,2036.55,0,0.2931739860224324
1,0,1,0,63,1,2,1,0,2,2,0,2,2,0,1,2,102.4,6444.05,0,0.41460327310948836
0,1,0,0,15,1,0,1,2,0,2,2,0,2,0,1,3,96.3,1426.75,1,0.7548962944084505
1,0,0,0,14,1,2,0,0,2,0,0,0,0,0,1,1,55.5,767.55,0,0.19184587911341702
1,1,1,0,72,1,2,1,0,2,2,2,2,2,2,1,0,109.75,7932.5,0,0.0584478202015887
1,0,0,0,39,1,2,1,2,2,0,0,2,2,0,1,2,106.4,4040.65,0,0.2862402490223921
0,0,1,1,47,0,1,0,2,2,2,0,2,2,2,1,1,60.0,2768.65,0,0.043102412729097685
1,0,1,0,19,1,2,1,2,2,0,2,0,0,0,1,1,88.8,1672.35,0,0.16080557961291206
0,0,0,0,5,1,2,1,0,0,0,0,2,0,0,1,2,85.2,474.8,1,0.8347969421973128
0,0,0,0,13,0,1,0,0,0,0,0,0,2,0,1,2,35.1,446.1,1,0.42520045778729526
0,0,0,0,17,1,2,1,0,0,2,0,0,0,0,0,0,80.05,1345.65,0,0.2838121707828783
1,1,1,0,34,1,2,1,0,0,0,0,0,0,0,1,2,75.55,2425.4,0,0.5151652020696694
0,0,0,0,42,1,0,0,0,2,0,0,0,0,0,1,2,49.55,2077.95,0,0.2127755939717835
1,0,1,0,5,1,2,1,0,2,0,0,0,0,0,1,2,81.3,416.3,1,0.8199186457033519
0,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,1,23.9,1663.5,0,0.005004542676682572
1,1,1,0,19,1,0,0,2,0,2,0,2,0,0,0,0,66.4,1286.05,0,0.19975017173698412
0,0,0,1,2,1,0,2,1,1,1,1,1,1,0,1,2,19.6,35.85,1,0.1075426833178185
1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,1,18.8,1094.35,0,0.013561385073542378
1,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,2,108.4,7719.5,0,0.1058818376694852
0,0,0,0,6,1,0,1,0,2,0,0,0,2,0,1,3,85.95,514.6,0,0.678405319079171
0,0,1,1,17,1,2,1,0,0,0,0,0,2,0,1,2,85.45,1451.6,1,0.6883802911697847
1,0,1,0,61,1,2,0,0,2,2,0,2,2,2,0,0,80.9,4932.5,0,0.01785230565197023
1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,71.0,71.0,1,0.8057261089663538
1,0,1,1,48,1,2,1,2,2,2,2,2,2,2,0,1,111.8,5443.65,0,0.13135544227298976
1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,1,1,20.6,330.25,0,0.10380931453897811
1,1,0,0,9,1,2,1,0,0,0,0,0,2,0,1,2,85.05,746.5,1,0.8592910623140944
0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,44.6,122.7,0,0.5292108987605042
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,44.4,44.4,1,0.5917081410760786
1,0,0,0,65,1,2,1,0,2,2,0,2,2,2,0,1,105.1,6631.85,0,0.13728956959772767
0,0,1,1,70,1,2,1,2,2,2,2,2,2,2,1,1,115.15,8250.0,0,0.010004185928740732
1,0,1,0,60,1,0,0,2,0,0,0,2,0,1,1,3,59.8,3561.15,0,0.03421748433093624
0,0,1,0,69,1,2,2,1,1,1,1,1,1,1,1,2,26.3,1763.55,0,0.022033000969838373
0,1,0,0,35,1,0,1,0,0,0,0,0,0,0,0,2,70.55,2419.0,0,0.4272388336436109
0,0,0,0,22,1,0,2,1,1,1,1,1,1,0,1,3,20.05,470.2,0,0.03999525192232042
1,0,1,1,66,1,2,0,0,2,2,0,2,2,2,0,0,79.85,5234.95,0,0.04496362158662684
1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.3,70.3,1,0.8055813307035605
0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,1,0,79.35,79.35,1,0.9230371492759937
1,0,1,1,34,1,2,1,0,0,2,0,0,2,0,1,1,90.05,3097.0,0,0.28709102347603865
0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,0,24.45,1709.1,0,0.0014363563167207338
1,0,1,1,31,0,1,0,2,0,2,2,2,2,1,0,2,59.95,1848.8,0,0.04616270268990072
1,0,0,1,30,1,2,2,1,1,1,1,1,1,1,0,0,25.35,723.3,0,0.06747519533063158
0,0,0,0,9,1,0,1,0,0,0,0,2,2,0,1,0,90.8,809.75,1,0.788872555234477
1,0,1,1,20,1,0,1,0,0,0,0,0,0,0,1,2,70.45,1470.95,1,0.41373560626096967
1,1,1,0,19,0,1,0,0,2,2,0,0,0,0,1,1,34.3,577.15,0,0.2740205803377422
0,0,1,0,65,1,2,1,2,0,2,0,2,2,0,1,2,105.05,6914.95,0,0.32200967168941613
0,0,1,1,30,1,0,2,1,1,1,1,1,1,2,0,3,19.3,602.9,0,0.0015836672164863223
1,0,0,0,6,1,0,2,1,1,1,1,1,1,1,0,3,19.15,124.4,0,0.009026625947416028
0,0,0,0,2,0,1,0,0,2,0,0,2,2,0,0,2,51.4,96.8,0,0.6405086303051397
1,0,1,1,53,1,2,0,2,0,0,2,0,2,0,0,2,71.85,3827.9,0,0.10325859818026173
1,1,1,0,7,1,2,1,0,0,0,0,0,0,0,1,2,75.4,533.05,0,0.7745052066987791
0,0,1,1,61,1,0,0,2,0,0,0,0,0,1,1,0,49.7,2961.4,0,0.008643183135113832
1,1,0,0,70,0,1,0,0,0,0,0,2,2,1,1,2,45.25,3264.45,1,0.650006274687821
0,0,0,0,13,1,2,0,2,0,2,0,2,2,0,1,2,78.75,995.35,0,0.3634766753061091
1,1,1,0,35,1,2,1,0,0,2,0,0,0,1,1,0,81.6,2815.25,0,0.05793654201972621
0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,1,70.4,154.8,0,0.536191993938801
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,75.8,246.3,1,0.7640958280978734
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,2,76.1,257.6,0,0.7098538685335207
0,0,0,0,62,1,2,1,0,0,0,0,2,2,1,1,0,94.0,5757.2,0,0.14968280383066243
1,0,1,1,72,1,2,1,2,2,2,2,0,2,2,0,1,103.95,7517.7,0,0.022458339074885345
1,0,1,0,63,1,0,2,1,1,1,1,1,1,2,1,0,19.95,1234.8,0,0.007209656065443287
1,1,0,0,20,1,0,1,0,0,0,0,0,0,0,0,1,71.3,1389.2,1,0.3210350995435616
0,1,0,0,35,1,2,1,2,2,2,2,2,2,1,1,0,110.8,3836.3,0,0.08025873645343162
1,1,1,0,21,1,0,1,0,0,0,0,0,0,0,1,2,69.1,1474.75,1,0.41363493288660325
1,0,1,0,62,1,2,1,2,2,0,0,0,2,1,0,2,96.1,6001.45,0,0.08440907193413398
0,0,0,0,15,1,2,0,0,0,0,0,0,0,0,1,3,48.8,720.1,0,0.25568370762514037
0,0,0,0,55,1,0,0,2,0,0,0,0,0,0,1,1,50.55,2832.75,0,0.09501207752089719
0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,1,3,44.65,472.25,0,0.2805283154637636
0,0,1,1,17,1,2,1,0,0,2,0,2,0,0,0,2,88.25,1460.65,1,0.638965767136359
0,0,0,0,61,1,0,2,1,1,1,1,1,1,1,0,0,19.45,1336.35,0,0.007634077389167631
0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,89.3,6388.65,0,0.010176979917747289
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,70.0,153.05,1,0.6847825003524791
1,0,0,0,35,1,0,2,1,1,1,1,1,1,2,0,3,19.25,677.9,0,0.005543802975611307
0,0,0,0,17,1,0,1,0,0,0,0,0,0,0,0,0,70.5,1165.6,0,0.28595185570200093
0,0,0,0,21,1,2,1,0,0,0,0,2,2,0,1,2,97.35,2119.5,1,0.7187646203949074
0,0,1,0,47,1,0,2,1,1,1,1,1,1,2,0,0,19.65,921.55,0,0.028699764948130282
0,0,1,0,3,1,0,2,1,1,1,1,1,1,0,0,3,20.85,72.0,0,0.1901003309324582
1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,3,19.65,68.35,0,0.1743843979219857
1,1,1,0,44,1,0,2,1,1,1,1,1,1,2,1,1,19.35,847.25,0,0.007438493351545799
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.0,44.0,0,0.5207518609854457
0,0,1,1,44,1,2,1,0,2,2,0,0,2,1,0,2,94.4,4295.35,0,0.10155763961419191
1,0,1,1,5,1,2,2,1,1,1,1,1,1,0,1,0,25.9,135.0,1,0.30581999901616425
1,0,0,0,24,1,2,0,2,0,0,0,0,0,0,1,0,55.65,1400.55,1,0.10801171143973728
0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,2,69.65,69.65,1,0.8494473841107669
0,0,0,0,18,1,0,1,2,0,0,0,0,0,0,1,2,75.4,1380.4,0,0.37265556244141834
0,0,0,0,10,1,2,1,0,0,2,0,2,2,0,1,2,100.6,1060.2,1,0.880684333239561
0,0,1,0,65,1,0,0,2,2,2,0,0,2,2,0,0,71.0,4386.2,0,0.009390549714919002
0,1,0,0,1,1,0,1,0,2,0,0,0,2,0,1,2,86.0,86.0,1,0.8664830033075052
0,0,0,0,53,1,2,1,2,0,2,0,2,2,1,1,1,106.95,5785.5,1,0.36486034055774
1,0,0,0,3,1,0,2,1,1,1,1,1,1,1,0,3,21.2,52.05,0,0.017824497114687945
1,0,1,0,33,1,0,0,2,2,0,2,0,0,2,1,3,61.05,2018.4,0,0.010812974353318842
1,0,0,0,3,0,1,0,0,2,0,0,0,0,0,1,2,29.6,79.45,1,0.6660416353027714
0,0,0,0,34,1,0,0,2,0,2,2,2,2,1,1,0,79.95,2727.3,0,0.06160293947339556
0,0,1,1,14,1,0,2,1,1,1,1,1,1,2,1,3,19.7,263.65,0,0.008322722902104496
0,0,0,0,13,1,0,2,1,1,1,1,1,1,0,1,3,20.3,275.4,0,0.06981089106983794
1,1,1,0,46,0,1,0,0,2,2,2,2,2,1,1,0,59.9,2816.65,1,0.03429124722908102
1,0,1,1,23,1,2,2,1,1,1,1,1,1,1,0,3,24.35,538.5,0,0.01811470742430656
0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,0,3,19.75,948.9,0,0.006552723113882927
1,0,0,1,17,1,0,0,2,0,0,0,0,0,0,1,3,50.3,846.8,0,0.1228471982954352
0,0,1,1,49,1,2,1,0,0,0,0,2,2,0,1,2,95.6,4783.5,1,0.5612314694978638
1,1,1,0,59,0,1,0,0,2,0,0,2,2,0,1,2,50.25,2997.45,0,0.41356746641021497
0,0,0,0,69,1,2,0,2,0,2,2,2,2,2,1,1,85.35,5897.4,0,0.03288702070385004
1,0,0,0,11,0,1,0,0,0,2,0,2,0,1,1,2,41.6,470.6,1,0.3118494358977138
1,0,0,0,10,1,0,0,2,0,0,0,0,0,0,1,3,51.65,524.5,0,0.2337587915914162
1,0,1,1,12,1,2,2,1,1,1,1,1,1,2,1,0,24.0,269.65,0,0.023288050179467033
1,0,0,0,45,1,2,1,0,2,0,0,2,2,0,1,1,100.85,4740.0,1,0.6296305785642297
0,0,1,1,39,1,0,0,0,0,2,0,2,0,0,1,3,59.85,2341.5,0,0.27982616585049913
1,1,1,0,71,1,2,2,1,1,1,1,1,1,2,0,1,25.45,1789.65,0,0.010971099149992941
1,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,1,23.9,1626.4,0,0.00866041315811412
0,0,1,1,33,1,2,2,1,1,1,1,1,1,1,0,1,24.15,800.3,0,0.041986947134183376
1,1,0,0,67,1,2,1,0,0,0,0,0,0,0,1,3,75.7,5060.85,0,0.1526339167747518
1,0,1,1,37,0,1,0,2,2,2,0,0,0,0,0,0,40.2,1448.8,1,0.26650631171010464
1,0,1,1,49,1,2,1,0,0,0,0,2,0,0,0,2,84.5,4254.85,1,0.5767864436398786
0,0,1,0,9,1,0,0,0,2,0,0,0,0,0,0,3,50.85,466.6,0,0.16949141648067664
1,0,1,0,52,1,2,1,2,0,2,2,0,0,2,1,1,91.6,4627.8,0,0.05383920150803155
0,0,0,0,70,1,2,1,0,2,0,0,2,2,1,0,2,98.9,6838.6,0,0.2074357742796184
1,0,0,0,1,1,0,1,0,2,0,0,0,2,0,1,2,85.0,85.0,0,0.726590995253869
0,1,0,0,14,1,2,1,0,2,0,0,0,0,0,1,2,78.95,1101.85,1,0.7270400421995554
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.3,44.3,0,0.5532262490337299
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.2,20.2,1,0.3696509793792808
0,0,0,0,52,1,2,1,0,2,0,0,0,0,1,1,3,80.2,4297.6,0,0.11883912982787499
1,0,0,0,6,1,0,0,0,0,2,0,2,0,0,0,3,60.9,414.1,0,0.29632850076202455
1,0,1,0,7,0,1,0,2,2,0,0,0,0,0,0,3,34.2,256.6,0,0.20483169668071266
0,1,0,0,47,1,2,1,0,2,2,0,0,0,0,1,0,85.2,3969.35,1,0.5264758278285158
0,0,0,0,26,1,0,1,2,0,2,2,0,0,1,1,1,87.15,2274.1,0,0.053481535652276466
1,0,1,1,25,1,0,0,2,0,0,2,0,0,0,0,2,54.3,1296.8,0,0.07707463628690395
1,0,0,0,69,1,0,2,1,1,1,1,1,1,2,1,3,19.1,1268.85,0,0.005953664238515419
0,0,0,0,72,1,2,1,2,2,2,2,2,2,2,1,1,112.75,8192.6,0,0.008539931386840961
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,3,19.95,59.25,0,0.17628311514625775
1,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,3,19.5,1147.85,0,0.014185869309145116
1,0,0,0,67,1,0,0,2,0,2,0,0,2,2,0,0,65.55,4361.55,0,0.008995476985575165
0,1,0,0,26,1,0,1,0,0,0,0,0,2,0,1,2,78.8,2006.1,0,0.35548847228557623
0,0,0,0,27,1,0,0,0,2,2,2,2,2,1,0,3,78.2,2078.95,0,0.08323446053278462
1,0,1,1,72,1,2,1,2,0,2,0,2,2,2,0,0,105.25,7609.75,0,0.04809488117720355
0,0,0,0,6,1,0,1,0,0,2,2,0,2,0,1,2,89.25,487.05,0,0.49479181060250843
1,0,1,1,62,1,0,2,1,1,1,1,1,1,2,0,1,20.65,1218.45,0,0.009248199581106176
1,0,0,0,20,1,2,0,0,2,0,2,2,0,1,1,2,68.7,1416.2,0,0.08899553228266202
1,0,0,0,6,1,0,0,2,0,2,2,2,2,0,0,1,78.65,483.3,0,0.14678066357902794
1,0,0,0,51,1,2,2,1,1,1,1,1,1,2,0,3,24.75,1234.6,0,0.016252985831298517
0,0,1,1,61,1,0,2,1,1,1,1,1,1,2,0,1,19.75,1311.6,0,0.007119466465018783
1,1,1,0,62,1,2,1,2,2,2,0,0,0,0,1,2,89.1,5618.3,0,0.1496209307529422
0,0,0,0,72,1,2,1,2,0,0,2,0,0,2,1,0,84.7,6185.15,0,0.011859890998039834
1,1,1,0,13,1,0,1,0,2,2,0,2,2,0,1,2,98.0,1237.85,1,0.750493966387851
1,0,1,0,5,1,0,1,0,0,2,0,2,2,0,1,2,94.45,498.1,1,0.7912137057735704
1,1,0,0,3,1,2,1,0,2,2,0,2,2,0,1,2,105.0,294.45,1,0.9230162974682462
0,1,1,0,26,1,2,1,0,2,2,0,0,2,0,1,2,93.85,2381.55,1,0.6581145116630018
1,1,0,0,13,1,0,0,0,2,0,0,2,0,0,1,2,59.9,788.35,0,0.2860246859725277
0,0,1,1,38,1,0,2,1,1,1,1,1,1,2,1,3,19.95,756.4,0,0.0048155020141635915
0,1,1,0,8,1,2,1,0,0,0,0,0,2,0,1,2,84.0,613.4,1,0.888143956288295
1,1,1,1,34,1,2,1,0,2,2,2,2,2,0,1,2,108.9,3625.2,0,0.25368553188905457
1,0,0,0,18,0,1,0,2,0,2,0,0,0,0,0,3,33.6,550.35,0,0.11718494929415489
1,0,1,1,56,1,0,1,0,2,2,2,0,0,1,1,3,85.85,4793.8,0,0.07592986340913464
0,0,0,0,36,0,1,0,0,2,0,2,0,0,0,1,0,34.85,1267.2,0,0.13624454240101055
0,0,1,0,9,0,1,0,0,0,2,0,2,2,0,1,2,48.75,442.2,1,0.7086588682628657
1,0,0,0,1,1,0,1,0,0,2,0,2,0,0,1,2,84.85,84.85,1,0.8942262086853556
1,0,0,0,12,1,0,0,2,0,0,2,0,0,0,0,3,56.65,654.85,1,0.18155085283246641
0,1,1,1,57,1,0,1,0,2,2,2,2,0,0,1,1,95.3,5567.45,0,0.10523542266586496
0,0,0,0,42,1,0,0,2,2,2,2,0,2,1,0,1,73.9,3160.55,1,0.06876963859298496
0,0,1,1,33,1,2,2,1,1,1,1,1,1,2,1,3,24.5,740.3,1,0.02437418521632114
1,0,1,0,70,1,0,1,2,2,0,2,0,0,2,0,0,84.6,5706.2,0,0.01163238684414874
0,0,0,0,68,0,1,0,0,2,0,2,0,2,0,0,2,44.95,3085.35,0,0.09590082517914197
1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,24.7,24.7,0,0.6931027401681553
0,0,0,0,37,1,2,1,0,0,0,2,2,2,0,0,1,100.3,3541.4,0,0.3431859453266158
0,0,0,1,4,1,2,2,1,1,1,1,1,1,0,1,3,25.45,84.2,0,0.08726229069313157
1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,3,50.7,50.7,0,0.39526652611455554
1,0,0,0,20,0,1,0,2,2,2,2,2,0,0,1,1,55.0,1165.55,0,0.09331363112709853
1,0,1,1,72,1,0,0,2,2,0,2,2,0,2,0,0,68.4,4855.35,0,0.001746756402232102
0,0,0,0,31,1,2,1,0,0,2,0,0,2,0,1,2,89.9,2806.9,1,0.5876114485568643
1,1,1,0,18,1,0,1,0,0,0,0,0,2,0,0,2,78.55,1422.65,1,0.47220061703764127
1,0,1,0,11,1,0,0,0,0,0,0,2,0,0,1,0,55.05,608.15,0,0.1891046761916069
0,0,1,1,33,1,0,2,1,1,1,1,1,1,2,0,1,19.8,641.35,0,0.014221982725031676
0,1,0,0,62,1,2,1,0,0,0,0,2,0,1,0,2,84.45,4959.15,0,0.08709349795794062
0,0,0,0,1,0,1,0,0,0,2,2,0,0,0,0,3,35.9,35.9,0,0.2533175065766361
1,0,1,0,16,1,0,1,2,2,0,0,0,0,0,0,0,80.75,1321.3,0,0.14127822383792463
1,0,1,1,22,1,2,0,0,0,2,2,2,2,1,1,3,78.65,1663.75,0,0.18603554261145794
0,0,1,1,49,1,0,0,2,0,2,2,0,0,0,0,0,61.75,3024.15,0,0.05598410584480898
1,0,1,1,36,1,0,0,2,0,2,0,0,2,1,1,1,63.7,2188.5,0,0.03806395654272871
1,0,1,0,42,1,2,1,0,2,2,2,0,2,0,1,2,99.45,4138.05,1,0.6231877176922085
1,1,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,25.2,102.5,1,0.705674046913836
0,0,0,0,12,1,2,0,0,0,0,2,2,2,1,0,3,74.05,872.65,1,0.1211288322913544
0,0,0,0,31,1,0,1,2,0,2,2,0,0,0,0,2,87.6,2724.25,0,0.18621653616324071
1,0,1,0,5,1,2,1,2,0,0,0,0,2,0,1,2,89.15,413.25,0,0.48875608220445044
1,0,1,1,66,1,0,2,1,1,1,1,1,1,2,0,1,20.0,1374.2,0,0.006506976949292675
0,1,0,0,15,1,2,0,0,0,0,2,0,0,0,0,1,55.0,757.1,1,0.5977711670486249
1,0,0,0,64,1,2,1,0,2,2,0,2,2,2,1,0,104.4,6692.65,0,0.15342437790433922
1,0,1,1,10,1,0,2,1,1,1,1,1,1,0,1,1,20.05,218.5,0,0.07499970863168226
1,0,1,1,7,1,0,1,0,2,0,2,2,0,0,1,2,89.75,608.8,1,0.48921100658220223
1,0,0,0,29,0,1,0,0,2,0,2,0,0,0,0,2,34.3,1004.75,0,0.10509205110778445
1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,0,20.65,1125.6,0,0.02603384454191002
0,0,0,0,46,1,2,1,2,2,0,0,0,0,0,0,3,84.25,3847.6,0,0.1086334214022397
1,0,0,0,53,1,0,2,1,1,1,1,1,1,2,0,0,19.65,978.0,0,0.03320159019882284
0,0,0,0,17,1,0,0,2,2,0,2,2,2,1,0,1,79.85,1387.35,0,0.09193523970673036
0,0,1,1,38,1,0,2,1,1,1,1,1,1,2,1,3,20.2,746.05,0,0.005531186994072417
1,0,0,0,15,1,0,2,1,1,1,1,1,1,1,0,3,19.8,304.6,0,0.016871046676163303
0,0,0,0,22,0,1,0,0,2,0,0,2,2,0,1,2,50.35,1098.85,0,0.34300604437848287
1,0,1,0,14,1,2,1,0,0,0,0,0,2,0,1,2,85.15,1139.2,1,0.8054039727240303
0,0,1,0,57,1,2,0,0,2,2,2,2,0,1,0,0,74.6,4368.95,0,0.015096988397719328
1,1,0,0,11,1,0,1,0,0,0,0,0,2,0,1,1,79.15,827.7,0,0.4591384840403695
0,0,1,1,1,1,0,2,1,1,1,1,1,1,2,0,3,20.35,20.35,0,0.03682055336677236
1,0,1,1,12,1,0,2,1,1,1,1,1,1,2,0,0,21.05,262.05,0,0.016529521515966313
1,1,1,0,3,1,2,1,0,0,0,0,2,2,0,1,2,94.6,279.55,1,0.9257209399247437
1,0,0,1,36,1,0,1,0,2,0,0,2,2,0,1,2,94.7,3512.5,0,0.19442467773259275
1,0,0,0,16,1,0,1,2,0,0,0,2,2,0,1,2,94.25,1483.25,1,0.626790457327169
1,0,1,1,65,1,2,0,2,2,2,0,0,2,1,0,1,72.45,4653.85,1,0.15355348254928788
1,0,0,0,2,1,0,1,0,2,0,0,0,0,0,0,2,74.95,151.75,0,0.37401637622371225
0,0,0,0,42,1,2,1,2,0,2,0,2,2,0,1,2,105.2,4400.75,1,0.6294092500201806
1,0,1,1,72,1,0,1,2,2,2,2,2,2,2,0,0,111.95,8033.1,0,0.005126068554869044
1,0,0,0,62,1,0,2,1,1,1,1,1,1,2,0,0,19.85,1253.65,0,0.018127267649955005
0,0,0,0,6,1,2,1,0,2,0,0,2,0,0,1,2,89.75,552.65,0,0.8082258582689379
1,0,1,0,48,1,0,2,1,1,1,1,1,1,2,1,3,20.05,1036.0,0,0.008631210690043327
1,0,0,0,35,1,2,1,2,0,2,2,2,2,2,1,2,108.95,4025.5,0,0.0754978843078672
1,0,0,1,52,1,0,2,1,1,1,1,1,1,1,0,1,19.65,928.4,0,0.0245907482119575
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,24.9,24.9,0,0.5388802130109995
1,0,1,0,6,1,2,1,0,0,0,0,2,0,0,1,2,82.85,460.25,1,0.8059453090010353
0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,93.2,6506.15,0,0.011073482929035278
0,0,1,1,67,1,0,1,2,2,2,0,0,0,1,0,0,84.8,5598.3,0,0.03932071245573375
1,1,0,0,60,1,2,0,2,2,0,0,0,2,1,1,2,71.75,4374.55,0,0.0663320700785122
1,0,1,1,23,0,1,0,0,0,0,2,0,0,0,1,0,30.35,678.75,0,0.1422287942603985
1,0,0,1,39,0,1,0,0,0,2,2,2,2,1,0,0,54.85,2191.7,0,0.023524846049250904
1,0,1,1,15,1,0,2,1,1,1,1,1,1,1,1,3,19.5,239.75,0,0.01675991876190805
1,1,1,0,53,1,2,1,0,2,2,0,2,2,0,1,2,103.85,5485.5,1,0.6438743669453885
1,0,1,1,24,1,2,2,1,1,1,1,1,1,2,0,3,24.2,609.05,0,0.008938609590400508
0,0,1,1,37,1,0,2,1,1,1,1,1,1,0,0,2,19.35,683.75,0,0.022957556777411486
0,0,1,1,5,1,0,1,0,2,0,0,0,2,0,1,2,83.6,404.2,1,0.6511382733697112
0,1,1,0,50,1,2,1,0,0,0,2,2,2,1,1,2,100.65,5189.75,0,0.25640879025167773
0,0,0,0,54,1,0,1,0,0,2,0,2,2,1,1,1,94.1,5060.9,0,0.1309933848428098
0,0,0,0,3,1,0,1,2,0,0,0,0,0,0,1,2,74.55,233.65,0,0.37835941643379617
1,0,0,0,68,1,2,1,0,2,2,2,2,2,1,0,2,108.45,7176.55,1,0.409074920161654
1,0,0,0,5,1,0,0,0,0,2,2,0,0,0,0,2,56.15,291.45,0,0.19454200946509448
1,0,0,0,33,1,0,2,1,1,1,1,1,1,2,0,3,20.35,689.75,0,0.006008731532947946
0,0,0,0,41,1,2,0,0,2,2,0,2,2,1,1,2,80.55,3263.9,0,0.17010346359372785
0,0,1,1,34,0,1,0,2,0,2,2,2,2,1,0,3,61.25,1993.2,0,0.06366741386885391
0,0,1,1,13,1,0,2,1,1,1,1,1,1,0,1,3,20.45,254.5,0,0.07194064453824689
0,0,0,0,20,1,0,2,1,1,1,1,1,1,0,1,1,18.9,347.65,0,0.02671370718807417
0,1,0,0,51,1,0,2,1,1,1,1,1,1,2,0,1,19.6,967.9,0,0.010202945128355031
0,0,1,0,3,1,2,1,0,2,0,0,0,2,0,1,1,91.5,242.95,1,0.8958168254278268
0,0,0,1,41,1,0,0,0,0,0,0,0,0,0,0,0,45.2,1841.9,0,0.08501522685374593
0,0,0,0,13,1,0,2,1,1,1,1,1,1,0,0,1,19.45,232.1,0,0.03570994141946014
1,0,1,1,35,1,2,2,1,1,1,1,1,1,2,0,0,25.45,809.25,0,0.018608561303943484
1,0,1,0,12,1,0,1,2,0,0,2,0,0,0,0,0,80.85,866.45,1,0.2767774968441201
1,0,0,0,4,1,0,1,2,2,0,2,0,2,0,1,3,94.9,360.55,0,0.258480970769702
